timestamp,rrInterval,areaUp,areaDown,motion
1693563191490,550,2814,6334,404
1693563191920,430,682,1548,414
1693563192470,550,3159,4362,638
1693563192930,460,346,15496,312
1693563193490,560,16963,10497,908
1693563194040,550,5490,7678,714
1693563194470,430,2133,15042,592
1693563195020,550,1786,6014,750
1693563195350,330,1747,5994,230
1693563195820,470,3436,3587,414
1693563196440,620,5833,16920,530
1693563196990,550,4213,8070,690
1693563197380,390,1276,5060,368
1693563197770,390,3219,1952,358
1693563198350,580,6756,19336,586
1693563198900,550,4959,6764,528
1693563199380,480,3181,10952,544
1693563199930,550,2383,6256,558
1693563200350,420,2039,6055,318
1693563200810,460,5602,6382,438
1693563201390,580,16995,9238,770
1693563201940,550,3322,7392,710
1693563202750,810,7960,4618,1172
1693563203350,600,14229,10267,756
1693563203910,560,4248,8463,464
1693563204340,430,2997,11688,304
1693563204920,580,3177,5905,486
1693563205280,360,982,6781,220
1693563205860,580,1857,5479,470
1693563206240,380,835,4608,158
1693563206690,450,2146,2609,426
1693563207270,580,4567,3712,504
1693563207650,380,286,1236,224
1693563208230,580,3682,1642,502
1693563208810,580,1808,18846,562
1693563209390,580,8430,7335,474
1693563210140,750,2961,15853,1478
1693563210720,580,3513,4021,1360
1693563211110,390,1731,12430,1138
1693563211470,360,7677,1575,612
1693563212020,550,15872,3270,1090
1693563212330,310,2488,484,364
1693563213080,560,5364,11887,670
1693563213410,330,577,2083,298
1693563214440,530,6282,23733,608
1693563226990,540,7474,11465,418
1693563227430,440,3356,21175,426
1693563227970,540,5553,8227,532
1693563228410,440,1842,14874,420
1693563228950,540,2286,9429,396
1693563229470,520,3570,20674,508
1693563230010,540,6714,11033,432
1693563230480,470,13368,17242,1280
1693563231020,540,6023,11406,754
1693563231360,340,177,7701,348
1693563231900,540,6003,3984,564
1693563232500,600,4506,40622,2410
1693563233040,540,5422,15949,778
1693563233580,540,6086,9889,830
1693563234600,750,31512,10005,762
1693563235140,540,5372,11314,826
1693563235680,540,4894,19480,792
1693563236080,400,3660,12326,548
1693563238340,730,20581,6442,360
1693563239160,570,6582,16665,638
1693563239560,400,1762,6674,1022
1693563240270,710,21746,15596,1338
1693563240850,580,4107,17377,1154
1693563241240,390,1777,5110,366
1693563241820,580,2158,15023,852
1693563242500,680,8705,7965,1458
1693563243080,580,8041,20235,876
1693563243460,380,274,1326,302
1693563244270,810,31509,14448,1198
1693563244850,580,2020,13941,712
1693563245230,380,1787,4724,528
1693563245810,580,1695,8443,520
1693563246270,460,1840,6315,304
1693563246850,580,1691,5768,414
1693563247460,610,2107,6150,320
1693563247970,510,9486,1245,406
1693563248450,480,2863,1785,200
1693563249110,660,19829,6298,424
1693563249430,320,640,5756,130
1693563250010,580,7581,10770,470
1693563250380,370,1344,3034,228
1693563250930,550,20593,3906,322
1693563251340,410,927,5835,268
1693563251920,580,3021,2416,488
1693563252340,420,3438,1669,198
1693563253130,590,13944,10743,610
1693563253710,580,4150,5626,368
1693563254290,580,4032,14710,300
1693563254870,580,3405,8448,416
1693563255180,310,1614,4602,198
1693563255760,580,4491,10242,346
1693563256140,380,2575,12326,422
1693563256600,460,8386,2218,462
1693563257180,580,4214,11563,444
1693563257610,430,726,6463,278
1693563258190,580,6891,4165,420
1693563258740,550,2420,9978,770
1693563259320,580,2353,3015,374
1693563259870,550,3528,5001,574
1693563260280,410,1741,3043,390
1693563260860,580,687,16143,784
1693563261580,720,5562,18665,456
1693563262330,750,28593,5396,584
1693563262930,600,4508,7264,552
1693563263420,490,3895,14941,492
1693563264020,600,7011,14008,496
1693563264430,410,1898,13765,296
1693563265390,600,6252,10672,478
1693563265880,490,2877,13135,254
1693563266510,630,4114,3691,1356
1693563267000,490,978,5609,352
1693563267630,630,3799,487,578
1693563268230,600,4747,9489,610
1693563268590,360,2085,4744,412
1693563269160,570,12438,27389,1132
1693563269610,450,10465,5596,426
1693563270230,620,27056,13165,714
1693563270830,600,5236,9661,440
1693563271260,430,3067,20367,492
1693563271860,600,3747,5907,416
1693563272490,630,2903,5668,394
1693563273090,600,784,3384,192
1693563273450,360,180,3144,120
1693563273950,500,5382,1593,176
1693563274550,600,4337,2233,402
1693563274900,350,414,7629,142
1693563275500,600,5428,2871,426
1693563276100,600,3457,1999,216
1693563276970,870,3354,4962,294
1693563277770,800,16311,8058,472
1693563278390,620,8369,1991,558
1693563278900,510,3082,1893,272
1693563279560,660,9403,6009,146
1693563280160,600,3949,6953,396
1693563280800,640,2412,3006,190
1693563281400,600,3112,13506,148
1693563282230,830,15198,40858,1024
1693563282820,590,3130,6645,192
1693563283510,690,7996,14931,180
1693563284040,530,8088,1475,368
1693563284760,270,60,2648,28
1693563285340,580,2943,3717,90
1693563285740,400,322,2663,54
1693563291950,780,9580,16340,234
1693563292510,560,4666,4480,134
1693563293070,560,1188,407,122
1693563293630,560,1614,3042,200
1693563294500,590,5824,5975,518
1693563295050,550,3807,2341,436
1693563295560,510,4018,26154,400
1693563296180,620,9718,11137,2054
1693563296890,530,11143,5278,4000
1693563297340,450,1663,7413,1382
1693563297870,530,4872,3414,2416
1693563298290,420,2796,15282,1618
1693563298810,520,22943,2980,3276
1693563300130,690,12152,9322,4000
1693563300660,380,6154,7071,3218
1693563301210,300,2046,10233,2056
1693563301650,440,8934,7711,1522
1693563302160,510,3474,4131,310
1693563302670,510,778,1648,232
1693563303310,640,2027,12890,1260
1693563303820,510,4251,2912,876
1693563304240,420,1555,6646,574
1693563304770,370,9531,157,348
1693563305300,350,6375,552,408
1693563305980,520,4948,3984,978
1693563306540,560,1366,26114,718
1693563307070,530,4706,6736,1080
1693563307630,560,3324,13936,622
1693563308000,370,10771,333,364
1693563308680,680,1180,18888,1140
1693563309220,540,2625,1638,578
1693563309760,540,255,1384,200
1693563310300,540,247,2531,316
1693563310660,360,466,2227,180
1693563311360,530,14470,576,912
1693563311910,550,1865,612,410
1693563312610,700,182,660,182
1693563313180,570,422,654,106
1693563313750,570,335,482,132
1693563314320,570,256,471,58
1693563315730,1110,12069,1577,118
1693563316270,540,717,5568,266
1693563316840,570,3640,664,150
1693563317480,640,763,14880,464
1693563318100,620,10433,1314,358
1693563318670,570,1032,1500,100
1693563319300,630,1836,18948,568
1693563319880,580,8016,7281,606
1693563320450,570,4029,48967,578
1693563321030,580,9328,11089,398
1693563321740,710,5389,17029,790
1693563322330,590,4020,5823,86
1693563322770,440,669,5914,432
1693563323480,710,11366,2938,390
1693563324080,600,2629,5487,172
1693563324570,490,1445,1287,176
1693563325170,600,2178,2988,226
1693563325570,400,2119,9968,154
1693563326150,580,6844,13371,330
1693563326740,590,2011,5595,542
1693563327240,500,1594,5768,192
1693563327950,580,689,217,428
1693563328360,410,159,1036,84
1693563328940,580,1545,1408,276
1693563329520,580,579,2832,294
1693563329840,320,1422,675,168
1693563332240,620,6541,5861,106
1693563332820,580,5727,4051,566
1693563333230,410,6765,2789,394
1693563333810,580,3855,4865,248
1693563334390,580,2648,5385,304
1693563334860,470,1388,17304,318
1693563335440,580,5663,15760,380
1693563335990,550,5293,17935,244
1693563336560,570,4420,7474,318
1693563337040,480,1983,8308,178
1693563337580,540,2387,7947,358
1693563338180,600,11066,7890,294
1693563338690,510,4533,11074,330
1693563339290,600,25920,5752,498
1693563339560,270,1270,3958,200
1693563340120,560,5172,8946,1128
1693563340460,340,4389,2633,1042
1693563341280,820,34752,11544,896
1693563341830,550,3980,8260,520
1693563342410,580,686,13868,582
1693563342960,550,3637,3493,410
1693563343510,550,5973,3662,488
1693563344060,550,3427,2881,414
1693563344490,430,1686,9880,248
1693563345040,550,9844,9435,486
1693563345460,420,8035,2328,1162
1693563346010,550,6688,8238,376
1693563346440,430,1977,4154,368
1693563346990,550,10215,5143,406
1693563347540,550,4781,22086,886
1693563348030,490,852,7088,1554
1693563348580,550,4490,11309,734
1693563349130,550,1857,5520,632
1693563349920,790,4669,6655,1702
1693563360430,450,1329,2242,758
1693563361230,800,3816,12811,1550
1693563361790,560,6489,333,322
1693563362220,430,709,4038,786
1693563362710,490,2346,11257,446
1693563363270,560,7239,5598,426
1693563363680,410,8238,3292,1126
1693563364490,810,38371,13357,1242
1693563365050,560,1365,10666,1408
1693563365660,610,4473,1301,722
1693563366220,560,2884,4758,396
1693563366700,480,7731,3415,542
1693563367480,780,24976,13419,1048
1693563368040,560,3367,10592,422
1693563368730,690,7188,7280,890
1693563369350,620,17696,5493,492
1693563370150,800,23935,16396,610
1693563370840,690,14556,24889,592
1693563371350,510,16627,4560,572
1693563371910,560,7489,1457,470
1693563372330,420,1170,4333,412
1693563372930,320,630,7248,594
1693563373460,530,22467,5074,1000
1693563374020,560,5884,7855,912
1693563374510,490,4146,17738,788
1693563374920,260,2169,3778,270
1693563375620,700,19272,12907,1092
1693563376110,490,9754,3592,434
1693563376630,520,10648,6521,372
1693563377190,560,4709,3349,316
1693563377640,450,1125,6741,434
1693563378110,470,1584,7096,278
1693563378690,580,12312,4180,584
1693563379070,380,3055,2566,284
1693563379660,590,12730,1723,1140
1693563380450,790,12954,16637,1770
1693563381020,570,23262,3136,956
1693563382580,560,4210,12119,602
1693563383010,430,2715,13622,422
1693563383570,560,3367,3579,588
1693563384090,520,3751,21264,594
1693563384650,560,5565,20961,810
1693563385240,590,12719,25467,2084
1693563385800,560,2431,15200,482
1693563386170,370,2802,3718,314
1693563387490,650,2343,6619,402
1693563388260,770,14027,7599,478
1693563389110,850,22779,12789,894
1693563389660,550,17017,2272,512
1693563390220,560,18751,21934,546
1693563390810,590,7017,4780,644
1693563391380,570,8720,28839,666
1693563391970,590,5319,11045,442
1693563392490,520,4278,13621,504
1693563393090,600,2992,3514,540
1693563393690,600,706,1447,86
1693563394320,630,1319,7841,820
1693563394910,590,4947,9058,530
1693563395230,320,3973,2642,100
1693563396050,820,27462,13090,878
1693563396620,570,3885,1798,520
1693563397190,570,3281,2094,192
1693563397980,790,10514,24801,510
1693563398560,580,4405,4561,272
1693563399140,580,1782,2482,150
1693563399510,370,178,3637,106
1693563400110,600,5868,11802,154
1693563400510,400,862,13979,352
1693563401110,600,6774,9567,1124
1693563401710,600,6453,3402,690
1693563402310,600,4641,4514,628
1693563402770,460,339,3321,270
1693563403330,560,16638,2833,360
1693563404220,890,15801,2830,790
1693563404670,450,2443,8905,250
1693563405270,600,5314,2619,412
1693563405800,530,7350,21355,370
1693563406440,640,19506,12869,1462
1693563407040,600,3252,631,428
1693563407640,600,2649,1321,330
1693563408240,600,4038,3165,346
1693563408870,630,21615,8428,462
1693563409470,600,2726,6747,312
1693563410070,600,5296,8434,1496
1693563410570,500,306,8396,446
1693563411170,600,2447,487,420
1693563412250,1080,1853,1140,36
1693563412730,480,315,804,18
1693563413230,290,239,742,116
1693563413500,270,690,603,38
1693563414310,580,2633,1309,110
1693563414700,390,510,5730,62
1693563415270,570,3254,3419,146
1693563415730,460,411,6373,220
1693563416580,850,18186,104083,1480
1693563417150,570,8526,18862,586
1693563417720,570,4851,2309,470
1693563418550,830,6556,27265,1004
1693563424910,570,1968,14989,552
1693563425480,570,4200,6836,502
1693563426020,540,1533,5922,380
1693563426850,830,10053,11188,540
1693563427520,670,12168,751,270
1693563428090,570,1870,1308,128
1693563428590,500,501,853,76
1693563429100,510,227,1116,26
1693563430210,1110,2665,1327,60
1693563430750,540,266,1846,16
1693563431260,510,519,1292,18
1693563432620,1360,8593,6904,112
1693563433180,560,2035,698,170
1693563433740,560,274,615,148
1693563434300,560,589,153,162
1693563434990,690,98,9017,244
1693563435540,550,2077,818,216
1693563435950,410,1105,385,86
1693563436240,290,502,538,46
1693563437280,1040,3351,6476,122
1693563437930,650,5533,1156,218
1693563438250,320,439,679,112
1693563438800,550,240,231,74
1693563439520,720,369,1451,92
1693563440070,550,1476,2832,174
1693563440660,590,4270,16657,404
1693563441210,550,2408,10954,608
1693563441760,550,4477,4440,150
1693563442190,430,528,3419,50
1693563442980,790,24619,3703,166
1693563443290,310,2330,1862,44
1693563443790,500,5465,9714,158
1693563444350,560,2950,3202,126
1693563445400,770,10855,22764,266
1693563445960,560,12020,4838,214
1693563446660,700,5358,8083,446
1693563446950,290,4018,553,102
1693563447240,290,1225,5772,276
1693563447800,560,3787,4027,136
1693563448360,560,122,1582,124
1693563448870,510,1551,4799,130
1693563449430,560,909,998,74
1693563450280,850,2036,14698,88
1693563450840,560,4896,9450,90
1693563451400,560,6939,1642,180
1693563451710,310,947,3027,72
1693563452270,560,2521,7191,288
1693563452830,560,3837,2905,158
1693563453390,560,1744,2526,310
1693563454570,560,3688,3936,214
1693563455380,810,872,13489,330
1693563455850,470,6180,1685,360
1693563456280,430,3857,499,546
1693563456850,570,3937,8053,448
1693563457200,350,1390,7060,1390
1693563458010,810,27199,2278,2088
1693563458580,570,2991,9373,2200
1693563459130,550,685,22406,702
1693563459700,570,4290,11829,314
1693563460270,570,1638,1161,266
1693563460650,380,363,2983,680
1693563461220,570,1651,363,236
1693563461790,570,600,5083,86
1693563462360,570,4957,13179,1582
1693563462700,340,4344,732,208
1693563463270,570,4341,5742,224
1693563463840,570,3783,3634,136
1693563464290,450,697,15188,1074
1693563464860,570,3536,5713,508
1693563465430,570,4995,12969,1022
1693563465840,410,1143,20448,880
1693563466410,570,2394,6378,530
1693563466980,570,3720,876,280
1693563467820,840,637,2686,208
1693563468350,530,92,1869,294
1693563468920,570,592,1578,84
1693563469490,570,901,1162,50
1693563470060,570,364,540,92
1693563470630,570,1026,1113,132
1693563471000,370,227,647,70
1693563471600,600,5108,3208,182
1693563472430,830,27835,32028,1454
1693563473000,570,3040,5753,348
1693563473570,570,2879,365,398
1693563475170,1600,2574,8973,128
1693563475740,570,514,1533,24
1693563476310,570,1378,4910,38
1693563476880,570,1670,5365,218
1693563477200,320,184,1043,110
1693563477770,570,2750,1426,248
1693563478340,570,1796,3285,236
1693563478950,610,2195,10655,164
1693563479520,570,1754,3920,110
1693563480230,710,2254,6633,310
1693563480530,300,2424,589,76
1693563480990,290,415,832,226
1693563481520,530,9790,8865,480
1693563482100,580,14672,780,358
1693563482650,550,6727,4556,360
1693563483050,400,2398,4452,148
1693563493150,470,1010,2217,342
1693563493740,590,5260,1050,332
1693563494290,550,4266,2832,464
1693563494870,580,2856,8284,446
1693563495650,780,26106,1042,414
1693563496230,580,1241,2447,200
1693563496900,670,2340,6096,382
1693563497290,390,4253,50,286
1693563497870,580,556,727,434
1693563498450,580,204,2782,282
1693563499030,580,5308,568,180
1693563499430,400,254,566,34
1693563500000,570,886,133,54
1693563500570,570,2247,3094,22
1693563501360,790,4562,26107,404
1693563501920,560,3491,6862,218
1693563502480,560,2635,1345,232
1693563503220,740,1366,18118,100
1693563503770,550,4669,689,114
1693563504320,550,198,1956,184
1693563504870,550,682,951,112
1693563505660,790,2490,9540,302
1693563506210,550,3060,957,184
1693563506760,550,2431,738,82
1693563507640,880,1378,3039,148
1693563509440,550,341,1161,10
1693563509990,550,681,146,72
1693563511400,1410,1110,3699,124
1693563511950,550,889,441,44
1693563513220,1270,2203,32266,146
1693563514310,1090,22563,3053,108
1693563515110,800,1324,1733,160
1693563515430,320,550,219,10
1693563516140,460,343,1032,46
1693563516960,820,2004,4614,128
1693563518340,1380,4435,20955,52
1693563518900,560,4255,717,80
1693563519950,1050,2981,3919,98
1693563520510,560,1039,300,24
1693563521070,560,6052,19038,204
1693563521410,340,6249,6207,646
1693563522060,650,32838,875,1080
1693563522620,560,4348,1713,680
1693563523000,380,300,987,166
1693563523810,630,5142,8428,786
1693563524400,590,10261,5236,926
1693563524900,500,7492,2370,584
1693563525500,600,3661,8907,906
1693563526070,570,7257,638,160
1693563527860,570,1008,652,92
1693563528400,540,1192,750,126
1693563528960,560,452,1116,10
1693563529530,570,322,1791,8
1693563530100,570,351,825,0
1693563530680,580,264,1060,2
1693563531260,580,316,1577,0
1693563531850,590,404,1348,0
1693563532460,610,403,1163,4
1693563533050,590,360,1532,0
1693563533630,580,428,994,10
1693563534550,920,3592,5977,60
1693563534970,420,9025,735,294
1693563535550,580,3233,8112,180
1693563536000,450,2804,15147,392
1693563536580,580,8087,13812,278
1693563537460,580,6946,14142,744
1693563538100,640,9303,38367,694
1693563538680,580,8235,11562,618
1693563539220,540,2589,18964,402
1693563540150,580,4647,7856,192
1693563540910,760,1783,3865,356
1693563541580,670,19770,2216,492
1693563542360,780,23174,62484,2164
1693563542940,580,10708,12608,400
1693563543520,580,4702,2277,314
1693563543860,340,52,5041,120
