timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690333121050,6.0,2023-07-26 09:04:10,1041.0,873.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:41
1690333121930,10.0,2023-07-26 09:04:10,993.0,832.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:41
1690333122780,8.0,2023-07-26 09:04:10,840.0,657.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:58:42
1690333123640,8.0,2023-07-26 09:04:10,1050.0,738.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:58:43
1690333124530,10.0,2023-07-26 09:04:10,1126.0,782.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:44
1690333125430,10.0,2023-07-26 09:04:10,1207.0,840.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:58:45
1690333126280,8.0,2023-07-26 09:04:10,1110.0,839.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:58:46
1690333127170,4.0,2023-07-26 09:04:10,1355.0,985.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:47
1690333128070,8.0,2023-07-26 09:04:10,1344.0,1017.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:58:48
1690333128970,8.0,2023-07-26 09:04:10,1216.0,1056.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:58:48
1690333129840,10.0,2023-07-26 09:04:10,1001.0,868.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:58:49
1690333130720,8.0,2023-07-26 09:04:10,1283.0,991.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:50
1690333131600,6.0,2023-07-26 09:04:10,1193.0,1005.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:51
1690333132480,2.0,2023-07-26 09:04:10,1312.0,967.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:52
1690333133310,12.0,2023-07-26 09:04:10,1174.0,881.0,1.0,830.0,2023-07-26 09:04:10,2023-07-26 08:58:53
